id;age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
291;37;self-employed;married;university.degree;0;1;0;cellular;0v;fri;5;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
293;55;retired;married;high.school;0;0;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
295;47;blue-collar;married;basic.9y;0;1;0;telephone;may;thu;3;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
296;31;blue-collar;married;basic.4y;0;0;0;cellular;may;wed;1;999;0;0nexistent;-1.8;92.893;-46.2;1.27;5099.1;1
297;36;admin.;married;university.degree;0;1;0;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
298;25;admin.;single;university.degree;0;1;0;cellular;may;fri;7;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
299;28;blue-collar;married;basic.9y;NA;0;1;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
300;44;blue-collar;married;basic.9y;NA;1;0;cellular;jul;thu;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
301;33;admin.;married;university.degree;0;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
302;46;technician;married;university.degree;0;1;0;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1;0
304;48;blue-collar;married;NA;0;0;0;cellular;jul;thu;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
306;33;admin.;divorced;high.school;0;0;0;telephone;may;tue;1;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
307;35;admin.;married;university.degree;0;1;0;cellular;aug;thu;4;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
308;27;technician;married;university.degree;0;0;0;telephone;may;fri;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
309;28;admin.;married;high.school;0;1;0;cellular;0v;wed;1;999;0;0nexistent;-3.4;92.649;-30.1;0.719;5017.5;0
310;43;admin.;single;high.school;0;0;1;telephone;may;wed;5;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
312;31;admin.;married;university.degree;0;NA;NA;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.967;5228.1;0
313;47;technician;married;university.degree;0;1;0;cellular;aug;wed;3;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
314;26;student;single;university.degree;NA;0;0;cellular;jun;wed;2;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2;0
315;50;entrepreneur;married;professional.course;0;1;1;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.968;5228.1;0
316;60;retired;married;high.school;0;0;0;cellular;dec;thu;1;999;0;0nexistent;-3;92.713;-33;0.72;5023.5;1
317;35;blue-collar;married;basic.9y;0;1;1;telephone;jun;thu;1;999;0;0nexistent;1.4;94.465;-41.8;4.866;5228.1;0
318;37;admin.;married;university.degree;0;1;1;cellular;may;fri;2;999;0;0nexistent;-1.8;92.893;-46.2;1.313;5099.1;0
319;39;technician;married;professional.course;0;0;0;cellular;jul;thu;6;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
321;62;retired;married;university.degree;NA;1;1;cellular;aug;thu;2;999;0;0nexistent;-2.9;92.201;-31.4;0.873;5076.2;0
323;36;services;married;high.school;0;1;0;cellular;oct;fri;1;6;1;success;-3.4;92.431;-26.9;0.739;5017.5;0
324;26;services;single;high.school;0;NA;NA;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
325;36;blue-collar;married;basic.9y;0;0;0;cellular;may;thu;1;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;0
326;47;technician;married;professional.course;0;NA;NA;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
328;44;blue-collar;married;basic.4y;0;1;0;cellular;jul;thu;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
329;31;technician;married;professional.course;0;0;0;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
331;30;admin.;divorced;high.school;0;1;0;cellular;0v;thu;2;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
332;33;services;married;high.school;0;0;1;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
334;40;admin.;single;high.school;0;0;1;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
335;47;services;married;high.school;0;1;1;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
337;46;self-employed;divorced;basic.9y;0;1;1;cellular;apr;thu;1;999;0;0nexistent;-1.8;93.075;-47.1;1.41;5099.1;0
338;35;admin.;divorced;university.degree;0;1;0;cellular;jul;tue;4;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
339;56;NA;divorced;basic.4y;0;0;0;cellular;jul;tue;12;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
341;48;blue-collar;married;basic.9y;NA;0;0;cellular;aug;thu;2;999;0;0nexistent;1.4;93.444;-36.1;4.968;5228.1;0
342;37;technician;married;university.degree;0;0;0;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
343;29;admin.;married;professional.course;0;1;0;telephone;jun;wed;4;999;0;0nexistent;1.4;94.465;-41.8;4.959;5228.1;1
344;26;services;married;high.school;0;0;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
345;39;blue-collar;married;basic.6y;0;1;0;telephone;jun;tue;1;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
346;58;retired;married;basic.4y;NA;0;0;telephone;may;mon;3;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
349;37;technician;married;professional.course;0;1;0;cellular;jul;fri;6;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
351;34;housemaid;married;high.school;NA;0;0;cellular;may;wed;3;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
353;30;admin.;single;university.degree;0;1;0;cellular;jun;wed;3;999;0;0nexistent;-2.9;92.963;-40.8;1.26;5076.2;1
355;38;technician;married;university.degree;0;1;0;cellular;aug;fri;3;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
356;48;admin.;married;university.degree;0;1;1;cellular;0v;fri;1;999;1;failure;-0.1;93.2;-42;4.021;5195.8;0
357;36;services;divorced;high.school;0;1;0;cellular;jul;mon;1;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
358;26;admin.;single;university.degree;0;0;0;telephone;aug;mon;1;3;1;success;-1.7;94.027;-38.3;0.904;4991.6;1
360;24;student;single;professional.course;0;0;1;cellular;oct;tue;3;999;2;failure;-1.1;94.601;-49.5;1.008;4963.6;0
361;42;technician;single;professional.course;NA;0;0;telephone;jun;fri;4;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
363;48;technician;divorced;professional.course;0;1;1;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
364;39;blue-collar;single;basic.4y;0;0;0;cellular;may;tue;4;999;0;0nexistent;-1.8;92.893;-46.2;1.344;5099.1;0
367;45;management;married;university.degree;NA;0;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
368;25;blue-collar;single;basic.9y;0;1;1;cellular;jul;thu;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
370;47;technician;married;high.school;0;0;0;cellular;aug;tue;9;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
371;44;admin.;divorced;high.school;0;1;0;cellular;aug;mon;2;999;0;0nexistent;1.4;93.444;-36.1;4.97;5228.1;0
372;29;admin.;single;university.degree;0;1;0;cellular;apr;wed;1;999;0;0nexistent;-1.8;93.075;-47.1;1.445;5099.1;0
373;35;technician;married;professional.course;0;0;0;cellular;0v;wed;3;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
374;31;technician;married;professional.course;0;1;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
378;47;technician;married;high.school;NA;1;0;cellular;0v;fri;3;999;1;failure;-0.1;93.2;-42;4.021;5195.8;0
379;42;technician;divorced;university.degree;0;0;0;cellular;jul;fri;2;999;0;0nexistent;1.4;93.918;-42.7;4.963;5228.1;0
380;25;blue-collar;single;basic.9y;0;1;0;cellular;jul;thu;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
381;26;blue-collar;married;basic.6y;NA;1;1;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
383;46;management;married;basic.9y;0;1;0;cellular;0v;fri;1;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
384;25;blue-collar;single;basic.4y;0;0;0;telephone;may;fri;1;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
385;32;technician;married;university.degree;0;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
388;57;admin.;married;high.school;NA;0;0;cellular;aug;tue;15;999;0;0nexistent;1.4;93.444;-36.1;4.965;5228.1;0
390;37;blue-collar;married;high.school;NA;0;0;cellular;jul;thu;4;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
391;46;admin.;married;professional.course;0;1;0;cellular;apr;tue;1;999;0;0nexistent;-1.8;93.075;-47.1;1.423;5099.1;0
392;59;admin.;married;professional.course;0;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
393;37;technician;married;professional.course;0;0;0;cellular;apr;fri;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
394;53;management;married;NA;0;1;1;cellular;jul;mon;9;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
397;36;technician;married;professional.course;0;0;1;cellular;apr;fri;2;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
398;31;self-employed;married;university.degree;0;1;0;cellular;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
399;50;admin.;married;basic.9y;0;0;0;cellular;may;thu;6;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;0
400;35;admin.;married;high.school;0;1;0;telephone;may;mon;4;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
403;38;admin.;married;high.school;0;1;1;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.313;5099.1;0
404;48;management;married;high.school;0;0;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
405;42;technician;married;basic.9y;0;0;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
408;49;technician;divorced;university.degree;0;1;0;telephone;0v;thu;1;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
409;36;blue-collar;single;professional.course;NA;1;1;telephone;apr;mon;3;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0
410;49;blue-collar;married;basic.9y;0;0;0;cellular;may;fri;2;9;2;failure;-1.8;92.893;-46.2;1.25;5099.1;0
411;44;blue-collar;married;basic.9y;0;1;0;cellular;jul;mon;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
412;55;technician;married;basic.9y;0;0;0;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
413;36;admin.;married;university.degree;0;0;0;telephone;may;tue;3;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
414;54;technician;married;professional.course;0;0;0;cellular;aug;tue;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
415;33;admin.;married;university.degree;0;NA;NA;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
416;23;blue-collar;married;basic.9y;NA;1;0;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
417;51;self-employed;married;basic.9y;0;1;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
418;22;student;single;professional.course;0;1;0;cellular;aug;mon;2;999;1;failure;-2.9;92.201;-31.4;0.861;5076.2;1
419;37;admin.;married;university.degree;NA;1;0;cellular;aug;tue;5;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
420;43;blue-collar;married;basic.6y;0;1;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
421;42;entrepreneur;single;university.degree;0;1;0;cellular;0v;wed;2;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
424;47;retired;married;university.degree;0;0;0;telephone;jul;tue;10;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
425;28;technician;single;high.school;0;0;0;cellular;oct;wed;1;999;1;failure;-3.4;92.431;-26.9;0.742;5017.5;1
426;24;blue-collar;married;basic.9y;0;0;0;cellular;jul;tue;3;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
428;35;admin.;married;high.school;NA;1;0;telephone;may;fri;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
429;36;services;single;high.school;0;1;0;cellular;may;tue;2;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
431;53;admin.;married;university.degree;0;0;0;cellular;aug;wed;5;999;0;0nexistent;1.4;93.444;-36.1;4.967;5228.1;0
433;43;admin.;divorced;high.school;0;0;0;telephone;may;mon;2;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
434;43;blue-collar;married;basic.9y;NA;1;0;cellular;may;tue;1;999;0;0nexistent;-1.8;92.893;-46.2;1.344;5099.1;0
436;33;blue-collar;married;NA;0;0;0;cellular;jul;mon;4;999;0;0nexistent;1.4;93.918;-42.7;4.96;5228.1;0
437;38;admin.;single;university.degree;0;1;1;telephone;may;wed;3;999;0;0nexistent;1.1;93.994;-36.4;4.859;5191;0
438;38;admin.;single;high.school;0;1;0;cellular;may;tue;4;999;0;0nexistent;-1.8;92.893;-46.2;1.291;5099.1;0
440;46;admin.;married;professional.course;0;0;0;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.96;5228.1;0
444;43;management;divorced;university.degree;0;1;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
446;31;technician;married;basic.6y;0;1;0;telephone;0v;thu;8;999;1;failure;-0.1;93.2;-42;4.076;5195.8;0
447;39;blue-collar;divorced;basic.9y;0;1;0;telephone;jun;wed;1;999;0;0nexistent;1.4;94.465;-41.8;4.962;5228.1;0
449;48;admin.;single;university.degree;0;0;0;telephone;may;mon;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
450;35;management;married;high.school;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
451;37;services;married;high.school;NA;1;0;cellular;may;wed;2;999;0;0nexistent;-1.8;92.893;-46.2;1.334;5099.1;0
452;46;unemployed;married;basic.6y;0;1;0;cellular;0v;thu;4;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
454;24;blue-collar;single;basic.4y;0;1;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.313;5099.1;0
455;51;technician;married;basic.6y;NA;0;0;telephone;jun;fri;2;999;0;0nexistent;1.4;94.465;-41.8;4.967;5228.1;0
456;51;management;married;university.degree;0;1;0;cellular;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
457;51;admin.;single;university.degree;0;0;0;telephone;jul;fri;5;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
458;52;services;married;basic.6y;0;1;0;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
459;51;self-employed;married;university.degree;0;1;0;cellular;0v;thu;2;999;0;0nexistent;-0.1;93.2;-42;4.076;5195.8;0
461;33;services;single;high.school;0;0;1;cellular;may;mon;2;999;0;0nexistent;-1.8;92.893;-46.2;1.299;5099.1;0
463;38;admin.;single;university.degree;0;1;0;cellular;mar;mon;1;999;0;0nexistent;-1.8;92.843;-50;1.811;5099.1;0
464;35;admin.;single;university.degree;0;1;1;cellular;apr;thu;1;999;1;failure;-1.8;93.075;-47.1;1.365;5099.1;0
465;29;services;married;high.school;0;0;0;telephone;may;fri;2;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;0
467;30;technician;divorced;basic.9y;0;1;0;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
470;52;services;divorced;basic.6y;0;1;0;cellular;aug;tue;2;999;0;0nexistent;1.4;93.444;-36.1;4.968;5228.1;0
471;55;admin.;married;high.school;0;1;0;cellular;0v;tue;1;999;0;0nexistent;-0.1;93.2;-42;4.153;5195.8;0
472;62;admin.;married;high.school;0;0;0;telephone;mar;mon;2;999;0;0nexistent;-1.8;92.843;-50;1.52;5099.1;1
474;28;technician;married;university.degree;0;1;0;cellular;jul;wed;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
475;42;admin.;married;high.school;0;0;0;cellular;0v;fri;6;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
477;48;technician;married;professional.course;NA;0;0;cellular;jul;tue;2;999;0;0nexistent;1.4;93.918;-42.7;4.961;5228.1;0
478;39;self-employed;married;university.degree;0;0;0;cellular;0v;mon;1;999;1;failure;-0.1;93.2;-42;4.191;5195.8;0
479;31;services;single;basic.9y;NA;1;0;cellular;0v;fri;2;999;0;0nexistent;-0.1;93.2;-42;4.021;5195.8;0
481;30;technician;single;professional.course;0;1;0;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
483;35;technician;single;university.degree;0;1;0;cellular;may;mon;2;999;0;0nexistent;-1.8;92.893;-46.2;1.299;5099.1;0
485;34;admin.;married;high.school;0;0;0;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
487;39;services;divorced;basic.6y;0;0;0;cellular;apr;fri;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;0
488;26;self-employed;single;university.degree;0;0;0;cellular;may;wed;1;3;1;success;-1.8;92.893;-46.2;1.27;5099.1;0
489;42;services;married;professional.course;0;1;1;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
491;39;technician;married;basic.9y;0;0;0;cellular;sep;fri;2;999;1;failure;-3.4;92.379;-29.8;0.803;5017.5;0
492;30;blue-collar;married;basic.4y;0;0;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
493;35;admin.;married;university.degree;0;1;0;telephone;may;thu;5;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
495;48;blue-collar;married;professional.course;NA;0;0;telephone;may;tue;3;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
496;38;admin.;single;university.degree;0;1;1;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;0
497;42;technician;married;basic.9y;0;0;0;telephone;may;tue;2;999;0;0nexistent;1.1;93.994;-36.4;4.856;5191;0
499;43;blue-collar;married;basic.4y;0;0;0;telephone;may;thu;1;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
500;31;admin.;single;university.degree;0;1;0;cellular;may;fri;1;999;1;failure;-1.8;92.893;-46.2;1.25;5099.1;0
501;34;technician;married;NA;0;1;0;cellular;0v;tue;1;3;1;success;-1.1;94.767;-50.8;1.046;4963.6;1
502;34;blue-collar;married;professional.course;0;1;0;telephone;jun;mon;1;999;0;0nexistent;1.4;94.465;-41.8;4.961;5228.1;0
504;42;technician;married;professional.course;0;1;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
505;42;technician;married;university.degree;0;0;0;cellular;aug;thu;1;999;0;0nexistent;1.4;93.444;-36.1;4.963;5228.1;0
506;32;admin.;married;high.school;0;0;0;telephone;jun;mon;4;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
508;33;admin.;divorced;university.degree;0;0;0;telephone;may;wed;2;999;0;0nexistent;1.1;93.994;-36.4;4.857;5191;0
509;28;services;married;high.school;0;0;0;cellular;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
510;40;entrepreneur;married;university.degree;0;0;0;cellular;jul;mon;3;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
511;34;blue-collar;married;basic.9y;0;0;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.855;5191;0
514;47;housemaid;married;basic.4y;0;1;1;telephone;jun;mon;2;999;0;0nexistent;1.4;94.465;-41.8;4.865;5228.1;0
515;45;entrepreneur;married;high.school;0;0;0;telephone;jun;tue;2;999;0;0nexistent;1.4;94.465;-41.8;4.864;5228.1;0
516;69;retired;divorced;basic.4y;0;1;0;cellular;apr;mon;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;1
517;57;retired;single;university.degree;0;1;0;cellular;jul;fri;1;999;0;0nexistent;1.4;93.918;-42.7;4.957;5228.1;0
518;36;admin.;married;basic.9y;0;1;0;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.266;5099.1;0
521;40;housemaid;single;university.degree;0;0;1;telephone;may;wed;1;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
525;31;management;married;university.degree;0;0;0;cellular;aug;fri;3;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
526;36;retired;married;high.school;0;1;0;cellular;apr;thu;6;999;0;0nexistent;-1.8;93.075;-47.1;1.435;5099.1;0
527;41;blue-collar;married;basic.4y;NA;0;0;telephone;may;mon;5;999;0;0nexistent;1.1;93.994;-36.4;4.858;5191;0
528;40;blue-collar;married;basic.6y;0;1;0;cellular;may;thu;4;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;0
529;34;admin.;single;university.degree;0;0;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
531;54;technician;married;professional.course;0;1;1;cellular;0v;wed;1;999;0;0nexistent;-0.1;93.2;-42;4.12;5195.8;0
532;59;retired;married;professional.course;0;1;1;cellular;jun;mon;1;999;0;0nexistent;-2.9;92.963;-40.8;1.266;5076.2;1
534;59;technician;married;high.school;NA;0;0;telephone;jul;thu;8;999;0;0nexistent;1.4;93.918;-42.7;4.968;5228.1;0
536;44;blue-collar;divorced;basic.6y;NA;0;0;cellular;may;thu;3;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;1
538;28;unemployed;married;high.school;NA;0;0;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.291;5099.1;0
539;48;housemaid;married;basic.4y;NA;0;1;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.97;5228.1;0
540;53;management;married;university.degree;0;1;0;cellular;aug;mon;1;999;0;0nexistent;1.4;93.444;-36.1;4.97;5228.1;0
541;33;management;married;university.degree;0;1;0;cellular;0v;mon;2;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
542;29;admin.;single;university.degree;0;1;0;cellular;apr;wed;1;999;0;0nexistent;-1.8;93.075;-47.1;1.405;5099.1;1
544;35;self-employed;married;university.degree;0;0;0;telephone;0v;mon;1;999;0;0nexistent;-0.1;93.2;-42;4.191;5195.8;0
546;55;services;married;high.school;0;0;0;cellular;may;fri;1;999;0;0nexistent;-1.8;92.893;-46.2;1.25;5099.1;0
548;56;blue-collar;married;high.school;0;1;0;cellular;aug;thu;11;999;0;0nexistent;1.4;93.444;-36.1;4.962;5228.1;0
549;48;blue-collar;married;basic.6y;0;1;0;telephone;may;fri;5;999;0;0nexistent;1.1;93.994;-36.4;4.864;5191;1
551;36;technician;divorced;professional.course;0;1;0;cellular;aug;wed;1;999;0;0nexistent;1.4;93.444;-36.1;4.964;5228.1;0
552;49;technician;married;university.degree;0;1;0;telephone;may;thu;2;999;0;0nexistent;1.1;93.994;-36.4;4.86;5191;0
553;34;admin.;married;high.school;0;0;0;cellular;jul;wed;5;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;1
554;28;technician;single;professional.course;0;1;0;cellular;may;mon;1;999;0;0nexistent;-1.8;92.893;-46.2;1.244;5099.1;0
555;41;blue-collar;divorced;basic.9y;0;1;0;cellular;may;thu;1;999;0;0nexistent;-1.8;92.893;-46.2;1.327;5099.1;0
558;34;admin.;married;university.degree;0;1;1;cellular;jul;mon;7;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
559;43;admin.;married;university.degree;0;1;1;telephone;jul;tue;1;999;0;0nexistent;1.4;93.918;-42.7;4.962;5228.1;0
560;41;entrepreneur;married;professional.course;0;1;0;cellular;jul;thu;1;999;0;0nexistent;1.4;93.918;-42.7;4.958;5228.1;0
561;29;admin.;single;university.degree;NA;1;0;cellular;aug;fri;1;999;0;0nexistent;1.4;93.444;-36.1;4.966;5228.1;0
